!ENTER	[] sil
!EXIT	[] sil
sil		sil 
oonnxxLLnnaaLLkkaac0ii	oo nn xx ll ll aa ll kk aa c0 ii sp
oonnxxLLnnaaLLkkaac0iit0oo	oo nn xx ll ll aa ll kk aa c0 ii t0 oo sp
oonnxxLLxxNN	oo nn xx ll xx nn sp
oonnxxNN	oo nn xx nn sp
oos0ooLLk0iiLLii	oo s0 oo ll k0 ii ll ii sp
oos0uunnxxNN	oo s0 uu nn xx nn sp
p0aaK0t0oonghhyvK0iillaaNN	p0 aa k0 tt oo ng hh yv k0 ii ll aa nn sp
p0aaKKees0vv	p0 aa kk ee s0 vv sp
p0aaKKxxlloo	p0 aa kk xx ll oo sp
p0aaLLccxxMMmmaaNN	p0 aa ll cc xx mm mm aa nn sp
p0aaLLhhaannxxNN	p0 aa ll hh aa nn xx nn sp
p0aaLLhhwis0iikhiiLL	p0 aa ll hh wi s0 ii kh ii ll sp
p0aaLLii	p0 aa ll ii sp
p0aaLLk0yvNNhhaaNNt0aa	p0 aa ll k0 yv nn hh aa nn t0 aa sp
p0aaLLk0yvNNiiLL	p0 aa ll k0 yv nn ii ll sp
p0aaLLllaa	p0 aa ll ll aa sp
p0aaLLp0aaLL	p0 aa ll p0 aa ll sp
p0aaLLphyot0weLL	p0 aa ll ph yo t0 we ll sp
p0aaLLphyot0weNN	p0 aa ll ph yo t0 we nn sp
p0aaLLt0ooT0uuMMxxLL	p0 aa ll t0 oo t0 uu mm xx ll sp
p0aaMM	p0 aa mm sp
p0aaMMkkooCHii	p0 aa mm kk oo ch ii sp
p0aaMMp0aaTHk0ooLLlloo	p0 aa mm p0 aa t0 kk oo ll ll oo sp
p0aaMMp0aaTHk0ooLLxxNN	p0 aa mm p0 aa t0 kk oo ll xx nn sp
p0aaNNccaaK0k0vvllyvSSt0aa	p0 aa nn cc aa k0 kk vv ll yv t0 tt aa sp
p0aaNNt0xxs0ii	p0 aa nn t0 xx s0 ii sp
p0aaNNyvnghhaannxxNNk0aa	p0 aa nn yv ng hh aa nn xx nn k0 aa sp
p0aaNNyvngiik0oo	p0 aa nn yv ng ii k0 oo sp
p0aaNNyvngt0weNN	p0 aa nn yv ng t0 we nn sp
p0aaNNyvngt0wek0oo	p0 aa nn yv ng t0 we k0 oo sp
p0aaNNyvngt0wennxxNN	p0 aa nn yv ng t0 we nn xx nn sp
p0aaP0ii	p0 aa p0 ii sp
p0aaT0k0ee	p0 aa t0 kk ee sp
p0aaT0k0iit0oo	p0 aa t0 kk ii t0 oo sp
p0aaT0nnxxNN	p0 aa nn nn xx nn sp
p0aaT0t0xxLLvv	p0 aa t0 tt xx ll vv sp
p0aak0aa	p0 aa k0 aa sp
p0aallaaMM	p0 aa ll aa mm sp
p0aallaaMMc0iiK0hhaaNN	p0 aa ll aa mm c0 ii kh aa nn sp
p0aallaaMMchvvllvvMM	p0 aa ll aa mm ch vv ll vv mm sp
p0aallaaMMkkxxTHii	p0 aa ll aa mm kk xx ch ii sp
p0aallaaNNt0aa	p0 aa ll aa nn t0 aa sp
p0aallaac0ii	p0 aa ll aa c0 ii sp
p0aallaammyvNNs0vv	p0 aa ll aa mm yv nn s0 vv sp
p0aallaap0ook0oo	p0 aa ll aa p0 oo k0 oo sp
p0aallaap0oonnxxNN	p0 aa ll aa p0 oo nn xx nn sp
p0aanghheehhaannxxNN	p0 aa ng hh ee hh aa nn xx nn sp
p0aangmmaangiillxxLL	p0 aa ng mm aa ng ii ll xx ll sp
p0aangmmaangiinnxxNN	p0 aa ng mm aa ng ii nn xx nn sp
p0aangmmaangiit0aa	p0 aa ng mm aa ng ii t0 aa sp
p0aangmmaangiit0oo	p0 aa ng mm aa ng ii t0 oo sp
p0aangp0vvP0iiLL	p0 aa ng p0 vv p0 ii ll sp
p0aangp0vvP0iit0aa	p0 aa ng p0 vv p0 ii t0 aa sp
p0aangp0vvP0xxLL	p0 aa ng p0 vv p0 xx ll sp
p0aangp0vvP0xxNN	p0 aa ng p0 vv p0 xx nn sp
p0aap0oo	p0 aa p0 oo sp
p0aappxxnnii	p0 aa pp xx nn ii sp
p0aat0aaS0k0aaee	p0 aa t0 aa t0 kk aa ee sp
p0aat0oongk0vvllyvSSt0aa	p0 aa t0 oo ng k0 vv ll yv t0 tt aa sp
p0aat0oongk0vvllyvt0oo	p0 aa t0 oo ng k0 vv ll yv t0 oo sp
p0ee	p0 ee sp
p0eek0aa	p0 ee k0 aa sp
p0eellxxLL	p0 ee ll xx ll sp
p0eennaa	p0 ee nn aa sp
p0eephuuLLvv	p0 ee ph uu ll vv sp
p0eeuuLL	p0 ee uu ll sp
p0eeuuNN	p0 ee uu nn sp
p0eeuuk0ee	p0 ee uu k0 ee sp
p0eeuuk0ii	p0 ee uu k0 ii sp
p0eeuuk0iieennxxNN	p0 ee uu k0 ii ee nn xx nn sp
p0eeuunnxxNN	p0 ee uu nn xx nn sp
p0eewv	p0 ee wv sp
p0eewvya	p0 ee wv ya sp
p0eeyvLLhhaayv	p0 ee yv ll hh aa yv sp
p0iiC0vv	p0 ii c0 vv sp
p0iiCHii	p0 ii ch ii sp
p0iiCHnnaannxxNN	p0 ii nn nn aa nn xx nn sp
p0iiCHxxLL	p0 ii ch xx ll sp
p0iiNN	p0 ii nn sp
p0iic0uungxxLL	p0 ii c0 uu ng xx ll sp
p0iichiik0ii	p0 ii ch ii k0 ii sp
p0iichiivvSSt0aa	p0 ii ch ii vv t0 tt aa sp
p0iichuuvv	p0 ii ch uu vv sp
p0iihhaayv	p0 ii hh aa yv sp
p0iihhee	p0 ii hh ee sp
p0iihhyvNNs0iiLLc0vvK0iiNN	p0 ii hh yv nn s0 ii ll c0 vv k0 ii nn sp
p0iik0yoc0vvK0	p0 ii k0 yo c0 vv k0 sp
p0iikhiiLL	p0 ii kh ii ll sp
p0iikhiik0iillxxLL	p0 ii kh ii k0 ii ll xx ll sp
p0iikhyv	p0 ii kh yv sp
p0iilloos0oo	p0 ii ll oo s0 oo sp
p0iip0iit0ee	p0 ii p0 ii t0 ee sp
p0iip0vvP0xxLL	p0 ii p0 vv p0 xx ll sp
p0iissaaSSt0aa	p0 ii ss aa t0 tt aa sp
p0iissaak0ee	p0 ii ss aa k0 ee sp
p0iissaak0vvt0xxNN	p0 ii ss aa k0 vv t0 xx nn sp
p0iit0aaNNc0ook0ee	p0 ii t0 aa nn c0 oo k0 ee sp
p0iit0aaNNk0yvLLp0oot0aat0oo	p0 ii t0 aa nn k0 yv ll p0 oo t0 aa t0 oo sp
p0ooK0hhaaP0c0vvK0iik0oo	p0 oo kh aa p0 cc vv k0 ii k0 oo sp
p0ooLL	p0 oo ll sp
p0ooLLs0uullooK0	p0 oo ll s0 uu ll oo k0 sp
p0ooMM	p0 oo mm sp
p0ooMMiimmyvNN	p0 oo mm ii mm yv nn sp
p0ooNN	p0 oo nn sp
p0ooNNc0iiLLxxLL	p0 oo nn c0 ii ll xx ll sp
p0ooNNwik0aa	p0 oo nn wi k0 aa sp
p0ooNNwit0aa	p0 oo nn wi t0 aa sp
p0ooaaSSt0aa	p0 oo aa t0 tt aa sp
p0ooaaSSt0aak0oo	p0 oo aa t0 tt aa k0 oo sp
p0ooaas0vv	p0 oo aa s0 vv sp
p0ooaas0vvnnxxNN	p0 oo aa s0 vv nn xx nn sp
p0ooc0aa	p0 oo c0 aa sp
p0ooc0ii	p0 oo c0 ii sp
p0ooc0iit0oo	p0 oo c0 ii t0 oo sp
p0ooiic0ii	p0 oo ii c0 ii sp
p0ooiik0ii	p0 oo ii k0 ii sp
p0ooiik0oo	p0 oo ii k0 oo sp
p0ooiillyvk0oo	p0 oo ii ll yv k0 oo sp
p0ooiinnxxNN	p0 oo ii nn xx nn sp
p0ook0iieennxxNN	p0 oo k0 ii ee nn xx nn sp
p0ook0iilloo	p0 oo k0 ii ll oo sp
p0ook0iit0oo	p0 oo k0 ii t0 oo sp
p0ook0oo	p0 oo k0 oo sp
p0oollaaMMiik0ii	p0 oo ll aa mm ii k0 ii sp
p0oollaaMMxxLL	p0 oo ll aa mm xx ll sp
p0oolliik0aa	p0 oo ll ii k0 aa sp
p0oolliillxxLL	p0 oo ll ii ll xx ll sp
p0oollyvnnxxNN	p0 oo ll yv nn xx nn sp
p0oommyvNN	p0 oo mm yv nn sp
p0oongs0aat0oo	p0 oo ng s0 aa t0 oo sp
p0oonnii	p0 oo nn ii sp
p0oonnxxNN	p0 oo nn xx nn sp
p0oos0iioo	p0 oo s0 ii oo sp
p0oot0vvnnii	p0 oo t0 vv nn ii sp
p0oot0xxllaaP0k0oo	p0 oo t0 xx ll aa p0 kk oo sp
p0ootheeSSt0vvNN	p0 oo th ee t0 tt vv nn sp
p0oothoongxi	p0 oo th oo ng xi sp
p0ooyv	p0 oo yv sp
p0uuLLchiiNNc0vvLLhhaak0oo	p0 uu ll ch ii nn c0 vv ll hh aa k0 oo sp
p0uuLLk0aannxxnghhaaNN	p0 uu ll k0 aa nn xx ng hh aa nn sp
p0uuLLkhwehhaak0ii	p0 uu ll kh we hh aa k0 ii sp
p0uuLLkkooCHxxNN	p0 uu ll kk oo ch xx nn sp
p0uuLLllvvSSnnxxNNt0ee	p0 uu ll ll vv nn nn xx nn t0 ee sp
p0uuLLnnooLLiillxxLL	p0 uu ll ll oo ll ii ll xx ll sp
p0uuLLphyvngt0oo	p0 uu ll ph yv ng t0 oo sp
p0uuLLthaaNN	p0 uu ll th aa nn sp
p0uuLLvv	p0 uu ll vv sp
p0uuLLvvSSt0aa	p0 uu ll vv t0 tt aa sp
p0uuLLxxLL	p0 uu ll xx ll sp
p0uuLLxxNN	p0 uu ll xx nn sp
p0uuNNhhoong	p0 uu nn hh oo ng sp
p0uuNNxi	p0 uu nn xi sp
p0uuTHiiLL	p0 uu ch ii ll sp
p0uuTHiiNNt0aa	p0 uu ch ii nn t0 aa sp
p0uuTHiiNNt0aak0oo	p0 uu ch ii nn t0 aa k0 oo sp
p0uuTHiik0oo	p0 uu ch ii k0 oo sp
p0uuTHvvs0vv	p0 uu th vv s0 vv sp
p0uuc0iillvvNNiit0aa	p0 uu c0 ii ll vv nn ii t0 aa sp
p0uuchee	p0 uu ch ee sp
p0uuhhxxngs0iikhiik0ii	p0 uu hh xx ng s0 ii kh ii k0 ii sp
p0uulleellxxLL	p0 uu ll ee ll xx ll sp
p0uullxxmmyvNN	p0 uu ll xx mm yv nn sp
p0uullxxnnxxNN	p0 uu ll xx nn xx nn sp
p0uut0ii	p0 uu t0 ii sp
p0uut0xxllvvuuNN	p0 uu t0 xx ll vv uu nn sp
p0uuthaaK0hheeSSt0aa	p0 uu th aa kh ee t0 tt aa sp
p0uuthaaK0xxLL	p0 uu th aa k0 xx ll sp
p0vvLL	p0 vv ll sp
p0vvLLiik0iit0oo	p0 vv ll ii k0 ii t0 oo sp
p0vvLLssvv	p0 vv ll ss vv sp
p0vvLLttvvK0	p0 vv ll tt vv k0 sp
p0vvLLyvSSt0aa	p0 vv ll yv t0 tt aa sp
p0vvNN	p0 vv nn sp
p0vvNNc0yv	p0 vv nn c0 yv sp
p0vvNNiik0oo	p0 vv nn ii k0 oo sp
p0vvNNp0vvNNii	p0 vv nn p0 vv nn ii sp
p0vvNNssiiK0iinnaa	p0 vv nn ss ii k0 ii nn aa sp
p0vvNNxxLL	p0 vv nn xx ll sp
p0vvP0ii	p0 vv p0 ii sp
p0vvP0iik0vvt0xxNN	p0 vv p0 ii k0 vv t0 xx nn sp
p0vvS0vv	p0 vv s0 vv sp
p0vvlliiMMxxlloossvv	p0 vv ll ii mm xx ll oo ss vv sp
p0vvlliik0oo	p0 vv ll ii k0 oo sp
p0vvllvvK0	p0 vv ll vv k0 sp
p0vvllxxS0ii	p0 vv ll xx s0 ii sp
p0vvllyv	p0 vv ll yv sp
p0vvllyvSSnnxxNNc0ii	p0 vv ll yv nn nn xx nn c0 ii sp
p0vvllyvSSt0aa	p0 vv ll yv t0 tt aa sp
p0wat0oo	p0 wa t0 oo sp
p0wec0ii	p0 we c0 ii sp
p0yvLLc0aangt0oo	p0 yv ll c0 aa ng t0 oo sp
p0yvLLlloo	p0 yv ll ll oo sp
p0yvLLt0xxLLt0oo	p0 yv ll t0 xx ll t0 oo sp
p0yvLLxxNN	p0 yv ll xx nn sp
p0yvTHxxLL	p0 yv th xx ll sp
phaaLLccaaK0phaaLLccaaK0	ph aa ll cc aa k0 ph aa ll cc aa k0 sp
phaaLLk0eeSSs0oohhaannxxNN	ph aa ll k0 ee t0 ss oo hh aa nn xx nn sp
phaaLLk0wa	ph aa ll k0 wa sp
phaannxxNN	ph aa nn xx nn sp
phaannxxllaak0oo	ph aa nn xx ll aa k0 oo sp
pheellxxLL	ph ee ll xx ll sp
phiiLLyohhaaNN	ph ii ll yo hh aa nn sp
phiiLLyohhaak0oo	ph ii ll yo hh aa k0 oo sp
phiiLLyolloo	ph ii ll yo ll oo sp
phiiNN	ph ii nn sp
phiik0oo	ph ii k0 oo sp
phiimmyvNN	ph ii mm yv nn sp
phiiphyehhaaNN	ph ii ph ye hh aa nn sp
phiiphyet0wevv	ph ii ph ye t0 we vv sp
phiiuuk0oo	ph ii uu k0 oo sp
phiivv	ph ii vv sp
phiivvnnaaNN	ph ii vv nn aa nn sp
phiivvnnaaya	ph ii vv nn aa ya sp
phuuLLllyvSSt0aa	ph uu ll ll yv t0 tt aa sp
phuuLLxxLL	ph uu ll xx ll sp
phuullxxllxxMM	ph uu ll xx ll xx mm sp
phuullxxllxxMMxxlloo	ph uu ll xx ll xx mm xx ll oo sp
phuungp0uuhhaak0ee	ph uu ng p0 uu hh aa k0 ee sp
phuungs0vvnghhaak0ee	ph uu ng s0 vv ng hh aa k0 ee sp
phuuuuphuuuu	ph uu uu ph uu uu sp
phvvngphvvc0iiMMhhaaNN	ph vv ng ph vv c0 ii mm hh aa nn sp
phvvs0vv	ph vv s0 vv sp
phyohhyvNNhhaaLL	ph yo hh yv nn hh aa ll sp
phyohhyvNNhhaak0ii	ph yo hh yv nn hh aa k0 ii sp
phyohhyvNNiik0ii	ph yo hh yv nn ii k0 ii sp
phyohhyvNNt0weNN	ph yo hh yv nn t0 we nn sp
phyvc0iic0ii	ph yv c0 ii c0 ii sp
phyvk0oo	ph yv k0 oo sp
phyvngp0vvMMhhaak0oo	ph yv ng p0 vv mm hh aa k0 oo sp
ppaaLLaat0xxLLiit0xxS0	pp aa ll aa t0 xx ll ii t0 xx s0 sp
ppaaLLk0eec0iit0oollooK0	pp aa ll k0 ee c0 ii t0 oo ll oo k0 sp
ppaaLLk0oo	pp aa ll k0 oo sp
ppaaLLlleeees0vv	pp aa ll ll ee ee s0 vv sp
ppaaLLlleek0aa	pp aa ll ll ee k0 aa sp
ppaaLLlleellxxLL	pp aa ll ll ee ll xx ll sp
ppaaLLlleennxxNN	pp aa ll ll ee nn xx nn sp
ppaaLLllii	pp aa ll ll ii sp
ppaaNNhhii	pp aa nn hh ii sp
ppaac0iiNN	pp aa c0 ii nn sp
ppaac0yvSSt0aa	pp aa c0 yv t0 tt aa sp
ppaangmmaaNNxxlloo	pp aa ng mm aa nn xx ll oo sp
ppaat0xxS0hhee	pp aa t0 xx s0 hh ee sp
ppeeaaS0k0iiNN	pp ee aa t0 kk ii nn sp
ppiiLLk0iillxxLL	pp ii ll k0 ii ll xx ll sp
ppooyaHHk0ee	pp oo ya kh ee sp
ppuuLLee	pp uu ll ee sp
ppuuMMvvc0iinnxxNN	pp uu mm vv c0 ii nn xx nn sp
ppuuNN	pp uu nn sp
ppuuNNiillaaNN	pp uu nn ii ll aa nn sp
ppvvT0k0oo	pp vv t0 kk oo sp
ppvvkkuuk0ii	pp vv kk uu k0 ii sp
ppvvkkuuk0iinnxxNN	pp vv kk uu k0 ii nn xx nn sp
s0aa	s0 aa sp
s0aaK0c0vvngii	s0 aa k0 cc vv ng ii sp
s0aaLL	s0 aa ll sp
s0aaLLMM	s0 aa ll mm sp
s0aaLLMMees0vv	s0 aa ll mm ee s0 vv sp
s0aaLLMMii	s0 aa ll mm ii sp
s0aaLLMMxi	s0 aa ll mm xi sp
s0aaLLMMxxLL	s0 aa ll mm xx ll sp
s0aaLLMMxxNN	s0 aa ll mm xx nn sp
s0aaLLaak0aaLL	s0 aa ll aa k0 aa ll sp
s0aaLLaak0aammyvNNs0vv	s0 aa ll aa k0 aa mm yv nn s0 vv sp
s0aaLLaak0aannxxNN	s0 aa ll aa k0 aa nn xx nn sp
s0aaLLc0iiNN	s0 aa ll c0 ii nn sp
s0aaLLk0ii	s0 aa ll k0 ii sp
s0aaLLk0oo	s0 aa ll k0 oo sp
s0aaLLlliit0oollooK0	s0 aa ll ll ii t0 oo ll oo k0 sp
s0aaLLllyvk0oo	s0 aa ll ll yv k0 oo sp
s0aaLLp0vvLLhhaak0oo	s0 aa ll p0 vv ll hh aa k0 oo sp
s0aaLLphyvp0ook0iilloo	s0 aa ll ph yv p0 oo k0 ii ll oo sp
s0aaMM	s0 aa mm sp
s0aaMMkhyvSSt0aa	s0 aa mm kh yv t0 tt aa sp
s0aaMMxi	s0 aa mm xi sp
s0aaNN	s0 aa nn sp
s0aaNNeennxxNN	s0 aa nn ee nn xx nn sp
s0aaNNk0aaNN	s0 aa nn k0 aa nn sp
s0aaNNk0ooLLccaak0iiee	s0 aa nn k0 oo ll cc aa k0 ii ee sp
s0aaNNk0wa	s0 aa nn k0 wa sp
s0aaNNmmaaNNhhaaNN	s0 aa nn mm aa nn hh aa nn sp
s0aaNNp0aaLLchii	s0 aa nn p0 aa ll ch ii sp
s0aaNNs0eeaaLLk0wa	s0 aa nn s0 ee aa ll k0 wa sp
s0aaNNt0aa	s0 aa nn t0 aa sp
s0aaNNt0aannxxNN	s0 aa nn t0 aa nn xx nn sp
s0aaNNt0oo	s0 aa nn t0 oo sp
s0aaNNxxLL	s0 aa nn xx ll sp
s0aac0iillxxLL	s0 aa c0 ii ll xx ll sp
s0aahhwe	s0 aa hh we sp
s0aahhwec0vvK0iiNN	s0 aa hh we c0 vv k0 ii nn sp
s0aahhwellxxLL	s0 aa hh we ll xx ll sp
s0aaiiS0k0iiLLlloo	s0 aa ii t0 kk ii ll ll oo sp
s0aaiiiimmyvNNs0vv	s0 aa ii ii mm yv nn s0 vv sp
s0aak0oo	s0 aa k0 oo sp
s0aallaaMMii	s0 aa ll aa mm ii sp
s0aallaaMMmmaat0aa	s0 aa ll aa mm mm aa t0 aa sp
s0aallaaMMt0oo	s0 aa ll aa mm t0 oo sp
s0aallaaMMt0xxLLxxNN	s0 aa ll aa mm t0 xx ll xx nn sp
s0aallaaMMxi	s0 aa ll aa mm xi sp
s0aallaaMMxxLL	s0 aa ll aa mm xx ll sp
s0aallaaMMxxNN	s0 aa ll aa mm xx nn sp
s0aallaang	s0 aa ll aa ng sp
s0aallaanghhaannxxNN	s0 aa ll aa ng hh aa nn xx nn sp
s0aallaangk0wa	s0 aa ll aa ng k0 wa sp
s0aammyvNN	s0 aa mm yv nn sp
s0aangllooK0s0uuee	s0 aa ng nn oo k0 ss uu ee sp
s0aangllooK0s0uueennxxNN	s0 aa ng nn oo k0 ss uu ee nn xx nn sp
s0aangllooK0s0uuees0vv	s0 aa ng nn oo k0 ss uu ee s0 vv sp
s0aangs0aanghhaaLL	s0 aa ng s0 aa ng hh aa ll sp
s0aangt0aanghhaaNN	s0 aa ng t0 aa ng hh aa nn sp
s0aangthoonghhaannxxNN	s0 aa ng th oo ng hh aa nn xx nn sp
s0aannxxNN	s0 aa nn xx nn sp
s0aannxxNNk0aa	s0 aa nn xx nn k0 aa sp
s0aas0aangxxlloo	s0 aa s0 aa ng xx ll oo sp
s0aas0iiLL	s0 aa s0 ii ll sp
s0aas0iiLLc0uuxic0vvK0	s0 aa s0 ii ll c0 uu xi c0 vv k0 sp
s0aas0iiLLmmaaNN	s0 aa s0 ii ll mm aa nn sp
s0aas0iiLLxxLL	s0 aa s0 ii ll xx ll sp
s0aas0iiP0yv	s0 aa s0 ii p0 yv sp
s0aauu	s0 aa uu sp
s0aayonghhaaNN	s0 aa yo ng hh aa nn sp
s0ee	s0 ee sp
s0eeMMiit0aa	s0 ee mm ii t0 aa sp
s0eeMMmmuuLLxxLL	s0 ee mm mm uu ll xx ll sp
s0eek0aaNNnnaaNN	s0 ee k0 aa nn nn aa nn sp
s0eek0iiMMc0iiLLxxLL	s0 ee k0 ii mm c0 ii ll xx ll sp
s0eek0yellaa	s0 ee k0 ye ll aa sp
s0eek0yennxxNN	s0 ee k0 ye nn xx nn sp
s0eek0yexi	s0 ee k0 ye xi sp
s0eekkii	s0 ee kk ii sp
s0eekkiillaat0oo	s0 ee kk ii ll aa t0 oo sp
s0eekkiillxxLL	s0 ee kk ii ll xx ll sp
s0eekkiis0oonnxxNN	s0 ee kk ii s0 oo nn xx nn sp
s0eekkiiwannxxNN	s0 ee kk ii wa nn xx nn sp
s0eelloo	s0 ee ll oo sp
s0eellooP0k0ee	s0 ee ll oo p0 kk ee sp
s0eelloouuNN	s0 ee ll oo uu nn sp
s0eenghhwaLLees0vv	s0 ee ng hh wa ll ee s0 vv sp
s0eenghhwaLLxi	s0 ee ng hh wa ll xi sp
s0eenghhwaLLxxNN	s0 ee ng hh wa ll xx nn sp
s0eengk0aaK0hhaaLL	s0 ee ng k0 aa kh aa ll sp
s0eengk0aaK0hhaaLLs0uullooK0	s0 ee ng k0 aa kh aa ll s0 uu ll oo k0 sp
s0eengk0aaK0hhaammyvNNs0vv	s0 ee ng k0 aa kh aa mm yv nn s0 vv sp
s0eengk0aaK0hhee	s0 ee ng k0 aa kh ee sp
s0eengk0aaK0ii	s0 ee ng k0 aa k0 ii sp
s0eengk0aaK0t0weSSt0aa	s0 ee ng k0 aa k0 tt we t0 tt aa sp
s0eengk0yec0iimmaaNN	s0 ee ng k0 ye c0 ii mm aa nn sp
s0eengk0yennxxNN	s0 ee ng k0 ye nn xx nn sp
s0eengk0yvSSt0aa	s0 ee ng k0 yv t0 tt aa sp
s0eengmmyvngxi	s0 ee ng mm yv ng xi sp
s0eengssaaLLii	s0 ee ng ss aa ll ii sp
s0ees0aangees0vv	s0 ee s0 aa ng ee s0 vv sp
s0ees0aangii	s0 ee s0 aa ng ii sp
s0ees0uullxxLL	s0 ee s0 uu ll xx ll sp
s0eet0xxLLt0oo	s0 ee t0 xx ll t0 oo sp
s0eewa	s0 ee wa sp
s0iiLLHHc0xxngii	s0 ii ll ch xx ng ii sp
s0iiLLHHvvSSt0aa	s0 ii ll vv t0 tt aa sp
s0iiLLc0eelloo	s0 ii ll c0 ee ll oo sp
s0iiLLc0eexi	s0 ii ll c0 ee xi sp
s0iiLLhhyvNNhhaallyvk0oo	s0 ii ll hh yv nn hh aa ll yv k0 oo sp
s0iiLLhhyvNNhhaammyvNN	s0 ii ll hh yv nn hh aa mm yv nn sp
s0iiLLhhyvNNiillaannxxNN	s0 ii ll hh yv nn ii ll aa nn xx nn sp
s0iiLLhhyvNNt0wevvSSnnxxnnya	s0 ii ll hh yv nn t0 we vv nn nn xx nn ya sp
s0iiLLhhyvNNxi	s0 ii ll hh yv nn xi sp
s0iiLLkhvvS0	s0 ii ll kh vv s0 sp
s0iiLLllyvK0ii	s0 ii ll ll yv k0 ii sp
s0iiLLs0aangxxLL	s0 ii ll s0 aa ng xx ll sp
s0iiLLs0uullxxLL	s0 ii ll s0 uu ll xx ll sp
s0iiMMc0vvngees0vv	s0 ii mm c0 vv ng ee s0 vv sp
s0iiMMchvvngiihhaaNNthees0vv	s0 ii mm ch vv ng ii hh aa nn th ee s0 vv sp
s0iiMMhhuuNNxi	s0 ii mm hh uu nn xi sp
s0iiMMhhyvLLxxLL	s0 ii mm hh yv ll xx ll sp
s0iiMMs0aang	s0 ii mm s0 aa ng sp
s0iiMMs0aangxxLL	s0 ii mm s0 aa ng xx ll sp
s0iiNNmmyvngnnaannxxNN	s0 ii nn mm yv ng nn aa nn xx nn sp
s0iiNNyongiit0aa	s0 ii nn yo ng ii t0 aa sp
s0iiP0	s0 ii p0 sp
s0iic0aaK0hhaaNNt0aa	s0 ii c0 aa kh aa nn t0 aa sp
s0iic0aaK0hhaak0oo	s0 ii c0 aa kh aa k0 oo sp
s0iic0aaK0hhaammyvNN	s0 ii c0 aa kh aa mm yv nn sp
s0iic0aaK0hhaat0vvnnii	s0 ii c0 aa kh aa t0 vv nn ii sp
s0iic0aaK0hheeSSt0aa	s0 ii c0 aa kh ee t0 tt aa sp
s0iic0vvLLxxLL	s0 ii c0 vv ll xx ll sp
s0iiees0vvnnxxNN	s0 ii ee s0 vv nn xx nn sp
s0iihhvvMM	s0 ii hh vv mm sp
s0iiiiNNxi	s0 ii ii nn xi sp
s0iik0aa	s0 ii k0 aa sp
s0iik0aaK0ee	s0 ii k0 aa k0 ee sp
s0iik0aaK0xxNN	s0 ii k0 aa k0 xx nn sp
s0iik0aaNNii	s0 ii k0 aa nn ii sp
s0iik0aaNNxxNN	s0 ii k0 aa nn xx nn sp
s0iinnaa	s0 ii nn aa sp
s0iip0oot0aa	s0 ii p0 oo t0 aa sp
s0iit0eeee	s0 ii t0 ee ee sp
s0iit0eek0vvNN	s0 ii t0 ee k0 vv nn sp
s0iiwvNNhhaaNN	s0 ii wv nn hh aa nn sp
s0iixi	s0 ii xi sp
s0oo	s0 oo sp
s0ooK0	s0 oo k0 sp
s0ooK0ee	s0 oo k0 ee sp
s0ooK0eennxxNN	s0 oo k0 ee nn xx nn sp
s0ooK0ees0vv	s0 oo k0 ee s0 vv sp
s0ooK0ii	s0 oo k0 ii sp
s0ooK0nnuuNNssvvP0xi	s0 oo ng nn uu nn ss vv p0 xi sp
s0ooK0xi	s0 oo k0 xi sp
s0ooK0xxLL	s0 oo k0 xx ll sp
s0ooNNc0iiLLhhaaNN	s0 oo nn c0 ii ll hh aa nn sp
s0ooNNee	s0 oo nn ee sp
s0ooNNii	s0 oo nn ii sp
s0ooNNnniiMM	s0 oo nn nn ii mm sp
s0ooNNnniiMMt0xxLLii	s0 oo nn nn ii mm t0 xx ll ii sp
s0ooNNp0aat0aaK0ee	s0 oo nn p0 aa t0 aa k0 ee sp
s0ooNNp0aat0aaK0xxlloo	s0 oo nn p0 aa t0 aa k0 xx ll oo sp
s0ooNNxxLL	s0 oo nn xx ll sp
s0ooNNxxlloo	s0 oo nn xx ll oo sp
s0ook0aa	s0 oo k0 aa sp
s0oollaa	s0 oo ll aa sp
s0oolliik0aa	s0 oo ll ii k0 aa sp
s0oollxxLL	s0 oo ll xx ll sp
s0oommaanghhaannxxNN	s0 oo mm aa ng hh aa nn xx nn sp
s0oommeellxxLL	s0 oo mm ee ll xx ll sp
s0oongaac0iik0aa	s0 oo ng aa c0 ii k0 aa sp
s0oongaac0iillxxLL	s0 oo ng aa c0 ii ll xx ll sp
s0oongaac0iimmaaNNkhxxMM	s0 oo ng aa c0 ii mm aa nn kh xx mm sp
s0oongaac0iinnxxNN	s0 oo ng aa c0 ii nn xx nn sp
s0oonnxxNN	s0 oo nn xx nn sp
s0oonnyv	s0 oo nn yv sp
s0oonnyvNNii	s0 oo nn yv nn ii sp
s0oonnyvNNxi	s0 oo nn yv nn xi sp
s0oonnyvNNxxNN	s0 oo nn yv nn xx nn sp
s0oonnyviik0iillxxLL	s0 oo nn yv ii k0 ii ll xx ll sp
s0oonnyvk0aa	s0 oo nn yv k0 aa sp
s0oonnyvllaannxxNN	s0 oo nn yv ll aa nn xx nn sp
s0oonnyvllxxLL	s0 oo nn yv ll xx ll sp
s0oonnyvnnxxNN	s0 oo nn yv nn xx nn sp
s0oonnyvt0xxLLxi	s0 oo nn yv t0 xx ll xi sp
s0oonnyvxi	s0 oo nn yv xi sp
s0oop0ii	s0 oo p0 ii sp
